pronounCount,prepositionCount,conjunctionCount,complexWordsCount,longWordsCount,syllablesCount,typeTokenRatio,wordCount,cleaned,entity,author
8.0,6.0,1.0,8.0,11.0,61.0,0.8536585365853658,41.0,express wish visit england conceal true reason request clothe desire guise excite suspicion urge desire earnestness easily induce father comply ,[england],MWS
3.0,4.0,1.0,6.0,9.0,46.0,0.8709677419354839,31.0,soon balloon quit earth subject influence many circumstance tend create difference weight augment diminish ascend power ,[earth],EAP
2.0,1.0,0.0,1.0,2.0,19.0,1.0,18.0,sun certainly shine heaven affirm true ,[sun],MWS
4.0,8.0,1.0,5.0,6.0,51.0,0.7631578947368421,38.0,combine taste remembrance edifice see east effort genius endue unity design execute plan send protector ,[],MWS
3.0,5.0,4.0,3.0,10.0,60.0,0.8333333333333334,42.0,find gilman floor queerly angle old garret room long dawn terrible cry bring desrochers choynski dombrowski mazurewicz even waken soundly sleep elwood chair ,"[queerly, angle, garret, room, long, dawn, dombrowski, mazurewicz]",HPL
0.0,2.0,2.0,4.0,5.0,27.0,0.7,20.0,two body rudimental complete correspond two condition worm butterfly ,"[two, two]",EAP
1.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,point ,[],EAP
2.0,12.0,3.0,15.0,18.0,94.0,0.7966101694915254,59.0,one seek recall original beauty country adapt mean surround scenery cultivate tree harmony hill plain neighbor land detect bring practice nice relation size proportion color hide common observer reveal everywhere experienced student nature ,"[one, harmony, hill]",EAP
4.0,2.0,1.0,2.0,2.0,22.0,0.85,20.0,notice alone room put ray projector back pocket ,[],HPL
3.0,2.0,0.0,1.0,1.0,18.0,0.875,16.0,guess bit tellin selectman mowry see cupalo ,[],HPL
1.0,3.0,1.0,2.0,3.0,26.0,1.0,18.0,voice begin question armitage know thing reply seem quite satisfy ,[],HPL
1.0,2.0,1.0,1.0,2.0,15.0,0.8666666666666667,15.0,early evening rise surface find sea less heavy ,"[early, evening]",HPL
7.0,4.0,0.0,2.0,2.0,30.0,0.7777777777777778,27.0,ask ever see among troop one resemble since return greece hear ,[one],MWS
3.0,3.0,1.0,1.0,2.0,22.0,0.9,20.0,tell harris house deserve know go ,"[harris, house]",HPL
0.0,5.0,1.0,3.0,3.0,28.0,0.8571428571428571,21.0,huge bucket water stand one extremity room clock stupendous dimension ,[one],EAP
1.0,1.0,0.0,2.0,3.0,16.0,0.8461538461538461,13.0,pursuit extension idea engender awe ,[],EAP
5.0,1.0,2.0,0.0,6.0,35.0,0.8846153846153846,26.0,yuletide man call christmas though know heart old bethlehem babylon old memphis mankind ,"[bethlehem, babylon, memphis]",HPL
1.0,1.0,1.0,1.0,2.0,8.0,1.0,5.0,direction northward ,[],MWS
1.0,3.0,3.0,3.0,8.0,53.0,0.8857142857142857,35.0,place strange property legacy insane legend may well act one human imagination amidst dead stench curse street huddle rot roof crumble steeple ,[one],HPL
2.0,3.0,0.0,5.0,6.0,28.0,0.8823529411764706,17.0,time totally destroy three different period three successive earthquake ,"[three, three]",EAP
4.0,3.0,0.0,2.0,7.0,31.0,0.9523809523809523,21.0,believe conscious fainting fit renew rapping time call name reassuringly ,[],HPL
4.0,5.0,1.0,3.0,4.0,38.0,0.9642857142857143,28.0,intense desire probe dream life joe slater seek instrument spend several day repair action ,"[joe, slater, several, day]",HPL
1.0,1.0,0.0,3.0,2.0,15.0,1.0,8.0,let aspiration attribute vanity ,[],MWS
4.0,3.0,1.0,2.0,3.0,26.0,0.8571428571428571,21.0,yet must believe first mental development much uncommon even much outre ,[first],EAP
1.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,yes thing ,[],HPL
1.0,2.0,0.0,2.0,2.0,11.0,1.0,9.0,resolve guide paternal advice ,"[resolve, guide, paternal, advice]",EAP
4.0,2.0,1.0,2.0,4.0,26.0,1.0,19.0,mention geneva name native town towards place resolve proceed ,[geneva],MWS
17.0,5.0,1.0,3.0,4.0,50.0,0.7083333333333334,48.0,adrian take pity falter mien come say much say come home know yes exclaim believe know pardon mistake crime ,"[adrian, mien]",MWS
2.0,6.0,3.0,9.0,10.0,61.0,0.7894736842105263,38.0,diddler surprised vexed incense absurd behavior dog express entire readiness cancel obligation moment evidence obligation shall forthcoming ,"[dog, express]",EAP
3.0,5.0,1.0,5.0,8.0,54.0,0.8205128205128205,39.0,antagonist take seat exhibiter approach drawer box take therefrom cushion remove pipe hand automaton place left arm support ,[],EAP
0.0,5.0,1.0,7.0,8.0,44.0,0.8620689655172413,29.0,figure almost construction box permit see somewhat medium height nearly approach without positively reach majestic ,[],EAP
6.0,3.0,1.0,5.0,6.0,36.0,0.88,25.0,call remembrance rejoin circumstance shudder reflect miserable origin author ,[],MWS
2.0,9.0,2.0,2.0,9.0,61.0,0.803921568627451,51.0,occupy whole southern face pentagon sole window immense sheet unbroken glass venice single pane tint leaden hue ray either sun moon pass fall ghastly lustre object within ,"[pentagon, venice, ray, sun, moon, lustre]",EAP
0.0,1.0,0.0,0.0,2.0,10.0,1.0,7.0,burke reflections french revolution ,"[burke, reflections, french]",MWS
2.0,3.0,2.0,4.0,4.0,28.0,0.9444444444444444,18.0,fit nevertheless finally subside begin act speak rational way ,[],EAP
1.0,0.0,0.0,1.0,1.0,6.0,1.0,4.0,love blamable ,[],MWS
2.0,3.0,0.0,1.0,1.0,16.0,1.0,13.0,pet course make feel change disposition ,[],EAP
3.0,1.0,1.0,1.0,2.0,17.0,1.0,14.0,long see therefore thought make lawyer ,[],EAP
2.0,1.0,0.0,0.0,1.0,11.0,0.9,10.0,see lock question well ,[],EAP
2.0,1.0,0.0,1.0,2.0,9.0,1.0,8.0,look picture present ,[],EAP
2.0,4.0,1.0,3.0,4.0,25.0,1.0,15.0,shake inconceivable agitation eye glance around search gondola ,[],EAP
2.0,3.0,1.0,1.0,2.0,16.0,1.0,13.0,also begin reap fruit perfect solitude ,[],MWS
6.0,8.0,1.0,10.0,13.0,75.0,0.8571428571428571,49.0,length conclude examination intense excitement time measure subside legrand see die impatience solution extraordinary riddle enter full detail circumstance connect ,[],EAP
8.0,5.0,1.0,7.0,12.0,68.0,0.7058823529411765,51.0,sometimes may sting feeling wrong condolence relative pity world complacency consciousness immaculate innocence bestow excellent balm never see raymond move towards door ,[raymond],MWS
2.0,1.0,0.0,1.0,2.0,11.0,1.0,10.0,meaning jup inquire ,[],EAP
2.0,2.0,2.0,5.0,10.0,52.0,0.8787878787878788,33.0,soil barren scarcely affording pasture miserable cow oatmeal inhabitant consist five person whose gaunt scraggy limb give token miserable fare ,[five],MWS
7.0,4.0,0.0,2.0,4.0,36.0,0.9333333333333333,30.0,sometimes look raymond say countenance express still make happy ,[],MWS
6.0,6.0,1.0,8.0,14.0,73.0,0.8043478260869565,46.0,every one remark exhilaration spirit action appear graceful eye rank guest surround applaudingly although sharpness laugh abruptness sally may betray secret attentive observer ,"[one, sally]",MWS
4.0,3.0,1.0,4.0,5.0,34.0,0.8620689655172413,29.0,one night listen discourse large square contain many statue feel change perceive last bodily form ,"[one, night]",HPL
7.0,8.0,6.0,8.0,15.0,99.0,0.8688524590163934,61.0,minute remain speechless motionless look incredulously friend open mouth eye seem start socket apparently recover measure seize pen several pause vacant stare finally fill sign check fifty thousand franc hand across table dupin ,"[fifty, thousand, franc]",EAP
3.0,1.0,1.0,2.0,3.0,20.0,0.9444444444444444,18.0,finish read shake host hand depart friend ,[],HPL
1.0,3.0,1.0,0.0,3.0,25.0,0.9,20.0,ten thousand year ago stand shore mighty city sarnath sarnath stand ,"[ten, thousand, year, ago]",HPL
6.0,4.0,0.0,2.0,3.0,34.0,0.7777777777777778,27.0,already say must know mean information matter mean could never dream ,[],EAP
2.0,4.0,3.0,3.0,5.0,32.0,0.875,24.0,air death desertion ghoulish smell fish almost insufferable resolve let nothing deter ,[],HPL
2.0,1.0,1.0,0.0,0.0,10.0,1.0,11.0,thing put money purse ,[],EAP
1.0,6.0,4.0,6.0,7.0,49.0,0.8235294117647058,34.0,principle extend human organization wherein marked radical difference construction event power right left arm ,"[principle, extend, human, organization]",EAP
3.0,4.0,1.0,6.0,9.0,43.0,0.8666666666666667,30.0,write address give desire see draughtsman alteration may make suggest consultation original conceiver ,[],MWS
2.0,3.0,1.0,1.0,2.0,26.0,0.8571428571428571,21.0,long time reign city together son three go away ,[three],HPL
0.0,3.0,0.0,2.0,3.0,16.0,1.0,11.0,interior main compartment line throughout cloth ,"[interior, main, compartment]",EAP
11.0,6.0,5.0,6.0,9.0,77.0,0.8064516129032258,62.0,yes divinity world read character look gesture hear melodious voice echo prepare us soft flowery path gentle thought adorn name love speak stand genius hour veil time mortal hand may raise curtain ,[],MWS
3.0,0.0,0.0,0.0,3.0,16.0,1.0,13.0,ask lady idris love question reply laugh ,"[lady, idris]",MWS
2.0,3.0,0.0,5.0,5.0,28.0,0.8823529411764706,17.0,meantime every moment threaten last every mountainous billow hurry overwhelm us ,[],EAP
5.0,4.0,0.0,5.0,5.0,40.0,0.8846153846153846,26.0,sagacity enough discover unnatural hideousness person chief object horror formerly beheld ,[],MWS
3.0,3.0,1.0,5.0,7.0,42.0,0.9523809523809523,21.0,sometimes appear devour one another attacker launch victim instantaneously obliterate latter sight ,[one],HPL
5.0,5.0,1.0,1.0,5.0,38.0,0.9032258064516129,31.0,elizabeth alone power draw fit gentle voice would soothe transport passion inspire human feeling sink torpor ,[elizabeth],MWS
3.0,6.0,2.0,3.0,6.0,33.0,0.9642857142857143,28.0,old man meantime pensive appearance companion assume cheerful air sit eat ,[],MWS
5.0,7.0,2.0,7.0,8.0,55.0,0.8648648648648649,37.0,strove shelter fair exotic shelter gardener every rough wind surround could tend excite pleasurable emotion soft benevolent mind ,[],MWS
2.0,1.0,0.0,0.0,0.0,5.0,1.0,7.0,know fact ,[],EAP
4.0,10.0,0.0,5.0,7.0,65.0,0.8076923076923077,52.0,length arrive harbour agitate outward swell sea beach far could discern cover move multitude urge behind toward sea rush back heavy wave sullen roar burst close ,[],MWS
2.0,1.0,0.0,1.0,4.0,16.0,1.0,12.0,perhaps find mean justify poor guiltless justine ,[],MWS
2.0,0.0,0.0,0.0,0.0,4.0,0.8333333333333334,6.0,think go mad ,[],HPL
3.0,3.0,2.0,4.0,7.0,35.0,1.0,22.0,although disposition gay many respect inconsiderate yet pay great attention every gesture aunt ,[],MWS
1.0,0.0,0.0,2.0,3.0,23.0,0.9375,16.0,verse entitle haunted palace run nearly accurately thus ,[],EAP
3.0,2.0,2.0,0.0,0.0,17.0,0.9333333333333333,15.0,may die death never forget desert clara ,[],MWS
1.0,0.0,0.0,1.0,2.0,10.0,1.0,7.0,farther little could ascertain ,[],EAP
1.0,0.0,0.0,0.0,2.0,11.0,0.8888888888888888,9.0,servant settle point ,[],EAP
2.0,0.0,1.0,5.0,5.0,18.0,1.0,10.0,authorship increase acquire new sympathy pleasure ,[],MWS
1.0,4.0,2.0,4.0,5.0,37.0,0.896551724137931,29.0,shutter throw back sensation horror describe see open window figure hideous abhor ,[],MWS
0.0,2.0,0.0,0.0,2.0,12.0,1.0,9.0,altogether old bugs pleasing look upon ,[],HPL
5.0,4.0,0.0,5.0,8.0,47.0,0.8235294117647058,34.0,although thus readily account reason altogether conscience startling fact detailed less fail make deep impression upon fancy ,[],EAP
5.0,3.0,0.0,2.0,3.0,30.0,0.88,25.0,neither could forget read pit sudden extinction life form part horrible plan ,[],EAP
3.0,2.0,3.0,1.0,1.0,16.0,0.9333333333333333,15.0,four inch horn face jaw something like mine ,"[four, inch]",HPL
2.0,0.0,0.0,3.0,3.0,15.0,1.0,6.0,appearance excite unqualified wonder ,[],MWS
3.0,3.0,2.0,1.0,3.0,28.0,0.9090909090909091,22.0,one player hold hand number toy demand another whether number even odd ,[one],EAP
2.0,4.0,0.0,0.0,6.0,31.0,0.88,25.0,appear hundred year mr ellison coming age die remote province one mr seabright ellison ,"[appear, hundred, year, ellison, one, seabright, ellison]",EAP
0.0,3.0,1.0,1.0,1.0,18.0,1.0,13.0,even little upon base conjecture ,[],EAP
6.0,4.0,2.0,3.0,4.0,35.0,0.8666666666666667,30.0,would use volution corpse hitch embarrass reflection tear garment ,[],EAP
5.0,2.0,3.0,4.0,7.0,42.0,0.8888888888888888,27.0,oh encourage voice would answer affirmative courage resolution firm hope fluctuate spirit often depressed ,[],MWS
1.0,5.0,2.0,0.0,7.0,36.0,0.7916666666666666,24.0,excellencies von underduk rub dub president vice president states college astronomers city rotterdam ,"[von, underduk, rub, dub]",EAP
1.0,4.0,1.0,4.0,4.0,34.0,0.8928571428571429,28.0,gilman try stop rat hole every day night real tenant partition would gnaw away obstruction whatever may ,[night],HPL
2.0,2.0,0.0,1.0,2.0,13.0,1.0,10.0,nothing however make sob ,[],EAP
2.0,7.0,0.0,9.0,9.0,49.0,0.8461538461538461,26.0,fond enigmas conundrum hieroglyphic exhibit solution degree acuman appear ordinary apprehension prternatural ,"[fond, enigmas, conundrum, hieroglyphic]",EAP
1.0,2.0,0.0,0.0,0.0,13.0,1.0,13.0,moon could see nearly zenith ,[moon],EAP
0.0,6.0,1.0,2.0,4.0,53.0,0.9487179487179487,39.0,time mercy could secure help since seven death case madness occur within five year space begin set motion body fireside rumour later become bizarre ,"[seven, five, year]",HPL
9.0,4.0,2.0,2.0,2.0,41.0,0.868421052631579,38.0,write ancient hand still hesitate pull loose robe seal ring watch family arm prove say ,[],HPL
5.0,4.0,3.0,2.0,6.0,49.0,0.8372093023255814,43.0,time creaking go along hall stair know prowler realise bolt condition door give attempt great less time future would shew ,[],HPL
6.0,5.0,1.0,3.0,7.0,34.0,0.92,25.0,condescend therefore patience ignorance explain wish time certain satisfied ,[],MWS
1.0,1.0,0.0,1.0,3.0,12.0,1.0,8.0,interest diddler guide self interest ,[],EAP
9.0,11.0,5.0,8.0,16.0,101.0,0.7916666666666666,72.0,mr crab make great eye say germany length recover profound attack astonishment assure employ word thomas hawk avoid colloquialism tommy low true idea tommy hawk tomahawk play tomahawk refer scalping brow beat otherwise use herd poor devil author ,"[germany, thomas, hawk, tommy, tommy, hawk, tomahawk, refer, scalping, brow]",EAP
7.0,22.0,5.0,13.0,20.0,139.0,0.6893203883495146,103.0,rapidly take notice resume narrative sir launcelot thus proceed champion escape terrible fury dragon bethink brazen shield breaking enchantment upon remove carcass way approach valorously silver pavement castle shield upon wall sooth tarry full coming feel foot upon silver floor mighty great terrible ringing sound ,[],EAP
1.0,0.0,0.0,1.0,1.0,10.0,1.0,9.0,never know world escape ,[],HPL
1.0,4.0,0.0,2.0,6.0,26.0,0.9545454545454546,22.0,though house launch avalanche slide tangle growth almost vertical slope ,[house],HPL
2.0,0.0,0.0,1.0,1.0,8.0,1.0,6.0,quite dirty remember ,[],EAP
1.0,0.0,0.0,2.0,2.0,15.0,1.0,13.0,ship visible half expect would ,[half],HPL
4.0,2.0,2.0,5.0,8.0,54.0,0.8888888888888888,36.0,hand write exquisitely beautiful something paper fold even love withal unskille matter could discern tasteful ,[],MWS
3.0,3.0,9.0,3.0,15.0,97.0,0.6056338028169014,71.0,see even three per cent annual income inheritance amount less thirteen million five hundred thousand dollar one million one hundred twenty five thousand per month thirty six thousand nine hundred eighty six per day one thousand five hundred forty one per hour six twenty dollar every minute fly ,"[three, per, cent, less, thirteen, million, five, hundred, thousand, dollar, thirty, one, per, hour, six, twenty, dollar]",EAP
0.0,3.0,1.0,1.0,2.0,22.0,0.9444444444444444,18.0,voyage moon none high merit one mention ,[one],EAP
1.0,4.0,2.0,2.0,5.0,33.0,0.85,20.0,presently window open somebody pitch sixpence request hush go etc ,[],EAP
0.0,0.0,1.0,2.0,3.0,15.0,1.0,10.0,stowage clumsily vessel consequently crank ,[],EAP
4.0,3.0,0.0,4.0,6.0,27.0,0.9411764705882353,17.0,come address investigation valdemar condition ,[],EAP
10.0,9.0,4.0,4.0,6.0,59.0,0.8260869565217391,46.0,yet power recompense deliver evil remain make great family thousand shall swallow whirlwind rage ,[thousand],MWS
1.0,1.0,2.0,4.0,4.0,28.0,1.0,13.0,inside rust iron strait jacket lurk gibber hideousness perversion diabolism ,[],HPL
1.0,1.0,1.0,0.0,0.0,16.0,1.0,17.0,people ulthar simple know whence cat first come ,[first],HPL
6.0,2.0,1.0,4.0,5.0,30.0,0.95,20.0,reply go arkham apologise rude entry domicile whereupon continue ,[],HPL
3.0,0.0,0.0,1.0,3.0,18.0,0.9230769230769231,13.0,captain smitherton say yesterday sunday right ,"[smitherton, yesterday, sunday]",EAP
6.0,3.0,2.0,3.0,3.0,28.0,0.875,24.0,every thing wish find upon get could easily pass head neck aperture ,[],EAP
3.0,3.0,2.0,1.0,1.0,26.0,0.8260869565217391,23.0,seek vain sleep rest lid refuse close blood ever tumult ,[],MWS
2.0,4.0,0.0,6.0,5.0,48.0,0.8823529411764706,34.0,upon first discovery corpse suppose murderer would able elude brief period inquisition immediately set foot ,[],EAP
2.0,1.0,0.0,0.0,4.0,27.0,0.9523809523809523,21.0,moonlight flood spacious plain spectacle mortal see could ever forget ,[],HPL
1.0,2.0,0.0,2.0,2.0,15.0,1.0,9.0,determine hazard word conversation ,[],EAP
0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,body quite warm ,[],EAP
5.0,7.0,2.0,3.0,8.0,57.0,0.8478260869565217,46.0,father return milan find play hall villa child fairer picture cherub creature seem shed radiance look whose form motion light chamois hill ,"[milan, cherub]",MWS
10.0,12.0,3.0,13.0,18.0,102.0,0.7076923076923077,65.0,turn passage specify read great care close book desire character confidential acquaintance express baron von jung exalted sense chivalrous behavior second assure explanation offer full honorable unequivocally satisfactory nature ,"[von, jung, second]",EAP
3.0,5.0,2.0,3.0,8.0,63.0,0.8823529411764706,51.0,thing however elder ones may decide meanwhile morning mist still come lonely vertiginous peak steep ancient house grey low eaved house none see evening bring furtive light north wind tell strange revel ,"[morning, evening]",HPL
3.0,4.0,1.0,1.0,4.0,22.0,0.9523809523809523,21.0,ride gate way perceive slightly open visage man peer ,[],EAP
1.0,0.0,2.0,2.0,3.0,22.0,0.8571428571428571,14.0,perdita even love reserve timid idris frank confiding ,"[perdita, love, reserve, idris]",MWS
2.0,5.0,0.0,3.0,5.0,26.0,0.85,20.0,arise attempt mystery alteration chamber break upon understanding ,[],EAP
1.0,2.0,0.0,2.0,3.0,14.0,1.0,11.0,deserve bless confession ,[],EAP
1.0,2.0,0.0,0.0,2.0,10.0,1.0,7.0,perdita shut speak little ,"[perdita, shut]",MWS
5.0,7.0,1.0,4.0,7.0,39.0,0.9,30.0,quickly destroy part sledge construct oar mean enable infinite fatigue move ice raft direction ship ,[],MWS
6.0,22.0,4.0,24.0,25.0,148.0,0.6428571428571429,98.0,radicalness difference excessive dirt soiled torn condition paper inconsistent true methodical habit suggestive design delude beholder idea worthlessness document thing together hyper obtrusive situation document full view every visiter thus exactly accordance conclusion previously arrive thing say strongly corroborative suspicion one come intention suspect ,"[visiter, one]",EAP
2.0,1.0,3.0,2.0,5.0,27.0,0.9473684210526315,19.0,high snowy mountain immediate boundary see ruined castle fertile field ,[],MWS
2.0,2.0,1.0,6.0,9.0,43.0,0.92,25.0,moment later come titanic thunderbolt thunderbolt blast accurse house unutterable secret bring oblivion alone save mind ,[house],HPL
4.0,3.0,2.0,3.0,3.0,40.0,0.9259259259259259,27.0,carefully diving suit walk boldly step primal shrine silent secret unfathomed water uncounted year ,[],HPL
10.0,8.0,3.0,8.0,9.0,62.0,0.8571428571428571,49.0,accustom night steal part store consumption find inflict pain cottager abstain satisfy berry nut root gather neighbour wood ,"[berry, nut]",MWS
1.0,2.0,0.0,0.0,1.0,10.0,1.0,10.0,man toil grave lay darkle ,[],EAP
5.0,1.0,1.0,0.0,1.0,12.0,0.9285714285714286,14.0,later think may aid want ,[],HPL
2.0,2.0,0.0,4.0,4.0,19.0,1.0,11.0,certainly good compromise oneself concealment ,[],MWS
4.0,10.0,4.0,13.0,20.0,104.0,0.7936507936507936,63.0,right acropolis rise high spectatress thousand change ancient glory turkish slavery restoration dear buy liberty tomb cenotaph strew thick around adorn ever renew vegetation mighty dead hover monument beheld enthusiasm congregate number renewal scene actor ,"[acropolis, thousand, turkish, strew, thick]",MWS
5.0,3.0,1.0,1.0,2.0,24.0,0.9523809523809523,21.0,last struggle feel something bite ankle see brown jenkin come aid ,"[brown, jenkin]",HPL
2.0,1.0,2.0,0.0,4.0,25.0,0.9090909090909091,22.0,ee seeck doctair heemself seecker seecker time weel othair help ,[],HPL
0.0,0.0,0.0,3.0,3.0,13.0,1.0,6.0,arm altogether admirably model ,[],EAP
3.0,2.0,0.0,0.0,1.0,12.0,0.9285714285714286,14.0,sanguine result voyage ,[],MWS
3.0,3.0,1.0,8.0,11.0,51.0,0.9285714285714286,28.0,gentleman amass princely fortune immediate connexion conceive whim suffer wealth accumulate century decease ,[century],EAP
3.0,7.0,1.0,8.0,11.0,65.0,0.8947368421052632,38.0,peculiarly abominable quality make destruction seem almost duty johansen shew ingenuous wonder charge ruthlessness bring party proceeding court inquiry ,[],HPL
1.0,5.0,1.0,2.0,4.0,36.0,0.8064516129032258,31.0,mount chair attach one end rope hook great expose central beam black oak begin make noose end ,[one],HPL
4.0,2.0,2.0,7.0,8.0,55.0,0.8888888888888888,36.0,baying faint cease altogether approach ancient grave violate frighten away abnormally large horde bat hover curiously around ,[],HPL
4.0,4.0,1.0,8.0,14.0,61.0,0.8717948717948718,39.0,thus situate employ detestable occupation immerse solitude nothing could instant call attention actual scene engage spirit become unequal grow restless nervous ,[],MWS
3.0,2.0,1.0,0.0,0.0,12.0,1.0,13.0,new sorrow less alarm ,[],MWS
3.0,3.0,1.0,1.0,1.0,22.0,0.9523809523809523,21.0,clear letter turn glove inside direct seal ,[],EAP
1.0,0.0,0.0,1.0,2.0,8.0,1.0,5.0,balloon soon complete ,[],EAP
3.0,3.0,0.0,4.0,6.0,25.0,0.9333333333333333,15.0,nevertheless confirm instinctive opinion concurrence compeer ,[],EAP
0.0,6.0,3.0,2.0,8.0,46.0,0.8529411764705882,34.0,day pleasant even bright sunlight kind quiet dread portent seem hover strangely dome hill deep shadowy ravine stricken region ,"[dome, hill]",HPL
5.0,2.0,1.0,4.0,7.0,40.0,0.875,32.0,look steadily top hogshead minute cause surprise fact sooner perceive object thereupon ,[minute],EAP
3.0,1.0,1.0,1.0,4.0,25.0,0.8888888888888888,18.0,scoff devil vow vengeance devote thee miserable fiend torture death ,"[scoff, devil, vow, vengeance]",MWS
2.0,6.0,2.0,2.0,4.0,47.0,0.8157894736842105,38.0,go far possible direction sudden turn make left vehicle drive right angle former course still closely along edge table ,[],EAP
3.0,3.0,0.0,1.0,2.0,20.0,0.9444444444444444,18.0,needless say short time suffice us lose sight coast ,[],EAP
7.0,3.0,0.0,0.0,2.0,26.0,0.8,25.0,shall ask see expect meet shortly certain dream city use haunt ,[],HPL
7.0,2.0,2.0,5.0,5.0,37.0,0.88,25.0,imagine would disgust gentle demeanour conciliating word first win favour afterwards love ,[],MWS
0.0,2.0,0.0,0.0,2.0,12.0,1.0,9.0,past present future one yog sothoth ,[one],HPL
1.0,0.0,1.0,1.0,1.0,7.0,1.0,5.0,bow depart ,[],EAP
3.0,2.0,0.0,5.0,7.0,57.0,0.9722222222222222,36.0,picture lovely river whose bank dante describe mathilda gathering flower ever flow bruna bruna sotto lombra perpetua che mai raggiar non lascia sole ivi ne luna ,"[bruna, bruna, che, mai, raggiar, ivi, ne]",MWS
8.0,8.0,3.0,4.0,8.0,56.0,0.8,45.0,wild miserable thought describe eternal twinkling star weigh upon listen every blast wind dull ugly siroc way consume ,[],MWS
1.0,4.0,1.0,3.0,4.0,26.0,0.9473684210526315,19.0,policeman appear door attract noise time make move intervene ,[],HPL
1.0,2.0,2.0,1.0,4.0,24.0,0.85,20.0,plague london air england tainted son daughter strew unwholesome earth ,[],MWS
15.0,17.0,5.0,9.0,21.0,149.0,0.8220338983050848,118.0,one morning breakfast come close disaster declaim palpably liquorish accent effusion eighteenth century bacchanalian mirth bit georgian playfulness never record book run something like come hither lad tankard ale drink present shall fail pile platter mountain beef tis eating drink bring us relief fill glass life soon pass dead yell neer drink king lass anacreon red nose say red nose yere happy gay ,"[one, morning, eighteenth, century, bacchanalian, georgian, us]",HPL
0.0,22.0,2.0,13.0,39.0,185.0,0.7642276422764228,123.0,astounding news express via norfolk atlantic cross three days signal triumph mr monck mason flying machine arrival sullivan island near charlestown south carolina mr mason mr robert holland mr henson mr harrison ainsworth four steering balloon victoria passage seventy five hour land land full particulars voyage subjoin jeu desprit precede heading magnificent capital well intersperse note admiration originally publish matter fact new york sun daily newspaper therein fully subserve purpose create indigestible aliment quidnuncs hour intervene couple charleston mail ,"[astounding, news, express, norfolk, atlantic, cross, three, days, monck, mason, sullivan, island, south, carolina, robert, holland, henson, four, seventy, five, hour, new, york, sun, daily, charleston]",EAP
1.0,7.0,2.0,8.0,14.0,62.0,0.8648648648648649,37.0,later dream begin distinguish separate category organic object appear divide seem involve case radically different specie conduct pattern basic motivation ,[],HPL
2.0,7.0,1.0,1.0,5.0,40.0,0.8387096774193549,31.0,orontes water sight exception mediterranean stretch like broad mirror twelve mile southward ,"[twelve, mile]",EAP
1.0,7.0,0.0,4.0,6.0,37.0,0.7333333333333333,30.0,derivative say truth still countenance trace electric fluid evident summit steeple house town council ,"[steeple, house]",EAP
3.0,8.0,1.0,7.0,9.0,60.0,0.8292682926829268,41.0,perceive effect manoeuvre immediately vastly increase rate progress gale freshen fly velocity nearly inconceivable guide rope fly behind car like streamer vessel ,[],EAP
0.0,0.0,0.0,1.0,2.0,10.0,1.0,5.0,wonderful genius say quarterly ,[quarterly],EAP
4.0,2.0,0.0,2.0,3.0,19.0,0.9375,16.0,bow present grave countenance motion seat ,[],EAP
1.0,4.0,2.0,7.0,7.0,37.0,0.9130434782608695,23.0,question slater relapse habitual vacancy mountaineer reiterate say precede day ,"[relapse, habitual]",HPL
1.0,0.0,0.0,0.0,1.0,5.0,1.0,5.0,scarcely say ,[],EAP
1.0,10.0,5.0,5.0,8.0,63.0,0.7083333333333334,48.0,body fat fleshy person small bone woman generally light lean large boned man specific gravity water river somewhat influence presence tide sea ,[],EAP
4.0,3.0,0.0,5.0,8.0,38.0,0.8888888888888888,27.0,word upon whose mystical meaning long ponder reject explanation priesthood death resolve secret ,[],EAP
2.0,4.0,2.0,5.0,6.0,37.0,0.8846153846153846,26.0,could thrust back path distinction laudable ambition heir ancient king heap another disappointment fall house ,[],MWS
5.0,8.0,3.0,10.0,12.0,85.0,0.803921568627451,51.0,immediate purpose lead place juxtaposition unusual activity speak peculiar shrill harsh unequal voice whose nationality two person could find agree whose utterance syllabification could detect ,[two],EAP
3.0,5.0,4.0,0.0,2.0,39.0,0.7435897435897436,39.0,man sarnath beheld ib hate grow less find weak soft jelly touch stone spear arrow ,[],HPL
1.0,2.0,2.0,3.0,7.0,27.0,0.8947368421052632,19.0,come apparently barn quickly follow hideous screaming stamp amongst cattle ,[],HPL
2.0,2.0,0.0,2.0,3.0,20.0,0.9230769230769231,13.0,impression would pretend render intelligible reader ,[],EAP
5.0,12.0,2.0,7.0,21.0,92.0,0.8064516129032258,62.0,another instant knock gruesome bench devilish threshing unseen entity titanic size undetermined nature knock sprawling root clutch mould abhorrent graveyard tomb come stifled uproar gasping whirring fancy people rayless gloom miltonic legion misshapen damn ,"[graveyard, tomb]",HPL
3.0,5.0,3.0,3.0,9.0,49.0,0.8611111111111112,36.0,year servant mehitabel die servant preserved smith leave without coherent explanation least wild tale complaint dislike smell place ,[year],HPL
2.0,0.0,1.0,3.0,3.0,14.0,1.0,9.0,replace nail regard attentively ,[],EAP
3.0,4.0,3.0,3.0,6.0,29.0,0.875,24.0,find dunkeld gentle tractable wander hill wood sit listen beside waterfall ,"[find, dunkeld, gentle, wander, hill]",MWS
